time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.contacts
1970/01/01/01:01:10.556000,3448,70,556000000,,"[True, False, False, True]"
1970/01/01/01:01:10.583000,3449,70,581000000,,"[True, False, False, True]"
1970/01/01/01:01:10.596000,3450,70,596000000,,"[True, False, False, True]"
1970/01/01/01:01:10.615000,3451,70,616000000,,"[True, False, True, True]"
1970/01/01/01:01:10.634000,3452,70,636000000,,"[True, False, True, True]"
1970/01/01/01:01:10.656000,3453,70,656000000,,"[False, False, True, False]"
1970/01/01/01:01:10.676000,3454,70,676000000,,"[False, True, True, False]"
1970/01/01/01:01:10.696000,3455,70,696000000,,"[False, True, True, False]"
1970/01/01/01:01:10.728000,3456,70,716000000,,"[False, True, True, False]"
1970/01/01/01:01:10.736000,3457,70,736000000,,"[False, True, True, False]"
1970/01/01/01:01:10.757000,3458,70,757000000,,"[False, True, True, False]"
1970/01/01/01:01:10.776000,3459,70,776000000,,"[False, True, True, False]"
1970/01/01/01:01:10.796000,3460,70,796000000,,"[False, True, True, False]"
1970/01/01/01:01:10.816000,3461,70,816000000,,"[False, True, True, False]"
1970/01/01/01:01:10.837000,3462,70,837000000,,"[False, True, True, False]"
1970/01/01/01:01:10.856000,3463,70,856000000,,"[False, True, True, False]"
1970/01/01/01:01:10.876000,3464,70,876000000,,"[False, True, True, True]"
1970/01/01/01:01:10.896000,3465,70,896000000,,"[False, True, True, True]"
1970/01/01/01:01:10.920000,3466,70,920000000,,"[True, False, False, True]"
1970/01/01/01:01:10.935000,3467,70,936000000,,"[True, False, False, True]"
1970/01/01/01:01:10.955000,3468,70,956000000,,"[True, False, False, True]"
1970/01/01/01:01:10.976000,3469,70,976000000,,"[True, False, False, True]"
1970/01/01/01:01:10.997000,3470,70,997000000,,"[True, False, False, True]"
1970/01/01/01:01:11.016000,3471,71,16000000,,"[True, False, False, True]"
1970/01/01/01:01:11.029000,3472,71,36000000,,"[True, False, False, True]"
1970/01/01/01:01:11.057000,3473,71,56000000,,"[True, False, False, True]"
1970/01/01/01:01:11.076000,3474,71,76000000,,"[True, False, False, True]"
1970/01/01/01:01:11.096000,3475,71,96000000,,"[True, False, False, True]"
1970/01/01/01:01:11.116000,3476,71,116000000,,"[True, False, True, True]"
1970/01/01/01:01:11.136000,3477,71,136000000,,"[True, False, True, True]"
1970/01/01/01:01:11.156000,3478,71,156000000,,"[False, False, True, False]"
1970/01/01/01:01:11.177000,3479,71,176000000,,"[False, False, True, False]"
1970/01/01/01:01:11.197000,3480,71,196000000,,"[False, True, True, False]"
1970/01/01/01:01:11.216000,3481,71,216000000,,"[False, True, True, False]"
1970/01/01/01:01:11.245000,3482,71,244000000,,"[False, True, True, False]"
1970/01/01/01:01:11.256000,3483,71,256000000,,"[False, True, True, False]"
1970/01/01/01:01:11.275000,3484,71,276000000,,"[False, True, True, False]"
1970/01/01/01:01:11.296000,3485,71,296000000,,"[False, True, True, False]"
1970/01/01/01:01:11.316000,3486,71,316000000,,"[False, True, True, False]"
1970/01/01/01:01:11.337000,3487,71,337000000,,"[False, True, True, False]"
1970/01/01/01:01:11.356000,3488,71,356000000,,"[False, True, True, False]"
1970/01/01/01:01:11.377000,3489,71,377000000,,"[False, True, True, True]"
1970/01/01/01:01:11.397000,3490,71,396000000,,"[False, True, True, True]"
1970/01/01/01:01:11.416000,3491,71,416000000,,"[True, False, False, True]"
1970/01/01/01:01:11.436000,3492,71,436000000,,"[False, False, False, False]"
1970/01/01/01:01:11.457000,3493,71,457000000,,"[True, False, False, True]"
1970/01/01/01:01:11.485000,3494,71,485000000,,"[True, False, False, True]"
1970/01/01/01:01:11.496000,3495,71,496000000,,"[True, False, False, True]"
1970/01/01/01:01:11.516000,3496,71,516000000,,"[True, False, False, True]"
1970/01/01/01:01:11.536000,3497,71,536000000,,"[True, False, False, True]"
1970/01/01/01:01:11.556000,3498,71,556000000,,"[True, False, False, True]"
1970/01/01/01:01:11.574000,3499,71,588000000,,"[True, False, False, True]"
1970/01/01/01:01:11.596000,3500,71,596000000,,"[True, False, False, True]"
1970/01/01/01:01:11.616000,3501,71,616000000,,"[True, False, True, True]"
1970/01/01/01:01:11.636000,3502,71,636000000,,"[True, False, True, True]"
1970/01/01/01:01:11.656000,3503,71,656000000,,"[False, False, True, False]"
1970/01/01/01:01:11.676000,3504,71,676000000,,"[False, True, True, False]"
1970/01/01/01:01:11.699000,3505,71,699000000,,"[False, True, True, False]"
1970/01/01/01:01:11.715000,3506,71,716000000,,"[False, True, True, False]"
1970/01/01/01:01:11.736000,3507,71,736000000,,"[False, True, True, False]"
1970/01/01/01:01:11.756000,3508,71,756000000,,"[False, True, True, False]"
1970/01/01/01:01:11.776000,3509,71,776000000,,"[False, False, False, False]"
1970/01/01/01:01:11.796000,3510,71,796000000,,"[False, True, True, False]"
1970/01/01/01:01:11.816000,3511,71,816000000,,"[False, True, True, False]"
1970/01/01/01:01:11.831000,3512,71,836000000,,"[False, True, True, False]"
1970/01/01/01:01:11.856000,3513,71,856000000,,"[False, True, True, False]"
1970/01/01/01:01:11.876000,3514,71,876000000,,"[False, True, True, True]"
1970/01/01/01:01:11.896000,3515,71,896000000,,"[False, True, True, True]"
1970/01/01/01:01:11.916000,3516,71,916000000,,"[False, False, False, True]"
1970/01/01/01:01:11.936000,3517,71,936000000,,"[True, False, False, True]"
1970/01/01/01:01:11.956000,3518,71,956000000,,"[True, False, False, True]"
1970/01/01/01:01:11.976000,3519,71,976000000,,"[True, False, False, True]"
1970/01/01/01:01:11.996000,3520,71,996000000,,"[True, False, False, True]"
1970/01/01/01:01:12.016000,3521,72,16000000,,"[True, False, False, True]"
1970/01/01/01:01:12.036000,3522,72,36000000,,"[True, False, False, True]"
1970/01/01/01:01:12.056000,3523,72,56000000,,"[True, False, False, True]"
1970/01/01/01:01:12.077000,3524,72,76000000,,"[True, False, False, True]"
1970/01/01/01:01:12.096000,3525,72,96000000,,"[True, False, False, True]"
1970/01/01/01:01:12.116000,3526,72,116000000,,"[True, False, True, True]"
1970/01/01/01:01:12.136000,3527,72,136000000,,"[True, False, True, True]"
1970/01/01/01:01:12.144000,3528,72,156000000,,"[False, False, True, True]"
1970/01/01/01:01:12.177000,3529,72,177000000,,"[False, False, True, False]"
1970/01/01/01:01:12.196000,3530,72,196000000,,"[False, True, True, False]"
1970/01/01/01:01:12.216000,3531,72,216000000,,"[False, True, True, False]"
1970/01/01/01:01:12.237000,3532,72,237000000,,"[False, True, True, False]"
1970/01/01/01:01:12.256000,3533,72,256000000,,"[False, True, True, False]"
1970/01/01/01:01:12.276000,3534,72,276000000,,"[False, True, True, False]"
1970/01/01/01:01:12.297000,3535,72,297000000,,"[False, True, True, False]"
1970/01/01/01:01:12.315000,3536,72,316000000,,"[False, True, True, False]"
1970/01/01/01:01:12.336000,3537,72,336000000,,"[False, True, True, False]"
1970/01/01/01:01:12.356000,3538,72,356000000,,"[False, False, False, False]"
1970/01/01/01:01:12.377000,3539,72,376000000,,"[False, True, True, True]"
1970/01/01/01:01:12.401000,3540,72,400000000,,"[True, True, True, True]"
1970/01/01/01:01:12.415000,3541,72,416000000,,"[True, False, False, True]"
1970/01/01/01:01:12.436000,3542,72,436000000,,"[True, False, False, True]"
1970/01/01/01:01:12.456000,3543,72,456000000,,"[True, False, False, True]"
1970/01/01/01:01:12.477000,3544,72,477000000,,"[True, False, False, True]"
1970/01/01/01:01:12.496000,3545,72,496000000,,"[True, False, False, True]"
1970/01/01/01:01:12.516000,3546,72,516000000,,"[True, False, False, True]"
1970/01/01/01:01:12.536000,3547,72,536000000,,"[True, False, False, True]"
1970/01/01/01:01:12.556000,3548,72,556000000,,"[True, False, False, True]"
1970/01/01/01:01:12.576000,3549,72,576000000,,"[True, False, False, True]"
1970/01/01/01:01:12.596000,3550,72,596000000,,"[True, False, False, True]"
1970/01/01/01:01:12.616000,3551,72,616000000,,"[True, False, True, True]"
1970/01/01/01:01:12.636000,3552,72,636000000,,"[True, False, True, True]"
1970/01/01/01:01:12.657000,3553,72,657000000,,"[False, False, True, False]"
1970/01/01/01:01:12.677000,3554,72,676000000,,"[False, False, True, False]"
1970/01/01/01:01:12.696000,3555,72,696000000,,"[False, True, True, False]"
1970/01/01/01:01:12.721000,3556,72,721000000,,"[False, True, True, False]"
1970/01/01/01:01:12.736000,3557,72,736000000,,"[False, True, True, False]"
1970/01/01/01:01:12.755000,3558,72,756000000,,"[False, True, True, False]"
1970/01/01/01:01:12.776000,3559,72,776000000,,"[False, True, True, False]"
1970/01/01/01:01:12.796000,3560,72,796000000,,"[False, True, True, False]"
1970/01/01/01:01:12.816000,3561,72,816000000,,"[False, True, True, False]"
1970/01/01/01:01:12.835000,3562,72,836000000,,"[False, True, True, False]"
1970/01/01/01:01:12.856000,3563,72,856000000,,"[False, True, True, False]"
1970/01/01/01:01:12.876000,3564,72,876000000,,"[False, True, True, True]"
1970/01/01/01:01:12.896000,3565,72,896000000,,"[False, True, True, True]"
1970/01/01/01:01:12.915000,3566,72,916000000,,"[False, False, False, False]"
1970/01/01/01:01:12.936000,3567,72,936000000,,"[True, False, False, True]"
1970/01/01/01:01:12.956000,3568,72,956000000,,"[True, False, False, True]"
1970/01/01/01:01:12.976000,3569,72,976000000,,"[True, False, False, True]"
1970/01/01/01:01:12.995000,3570,72,996000000,,"[True, False, False, True]"
1970/01/01/01:01:13.016000,3571,73,16000000,,"[True, False, False, True]"
1970/01/01/01:01:13.036000,3572,73,36000000,,"[True, False, False, True]"
1970/01/01/01:01:13.056000,3573,73,56000000,,"[True, False, False, True]"
1970/01/01/01:01:13.066000,3574,73,87000000,,"[True, False, False, True]"
1970/01/01/01:01:13.096000,3575,73,96000000,,"[True, False, False, True]"
1970/01/01/01:01:13.116000,3576,73,116000000,,"[True, False, True, True]"
1970/01/01/01:01:13.136000,3577,73,136000000,,"[True, False, True, True]"
1970/01/01/01:01:13.156000,3578,73,156000000,,"[False, False, True, False]"
1970/01/01/01:01:13.176000,3579,73,176000000,,"[False, False, True, False]"
1970/01/01/01:01:13.197000,3580,73,196000000,,"[False, True, True, False]"
1970/01/01/01:01:13.216000,3581,73,216000000,,"[False, True, True, False]"
1970/01/01/01:01:13.237000,3582,73,237000000,,"[False, True, True, False]"
1970/01/01/01:01:13.256000,3583,73,256000000,,"[False, True, True, False]"
1970/01/01/01:01:13.276000,3584,73,276000000,,"[False, True, True, False]"
1970/01/01/01:01:13.296000,3585,73,296000000,,"[False, True, True, False]"
1970/01/01/01:01:13.316000,3586,73,316000000,,"[False, True, True, False]"
1970/01/01/01:01:13.336000,3587,73,336000000,,"[False, True, True, False]"
1970/01/01/01:01:13.356000,3588,73,356000000,,"[False, True, True, False]"
1970/01/01/01:01:13.377000,3589,73,377000000,,"[False, True, True, True]"
1970/01/01/01:01:13.396000,3590,73,396000000,,"[False, True, True, True]"
1970/01/01/01:01:13.416000,3591,73,416000000,,"[False, False, False, True]"
1970/01/01/01:01:13.436000,3592,73,436000000,,"[True, False, False, True]"
1970/01/01/01:01:13.456000,3593,73,456000000,,"[True, False, False, True]"
1970/01/01/01:01:13.476000,3594,73,476000000,,"[True, False, False, True]"
1970/01/01/01:01:13.497000,3595,73,497000000,,"[True, False, False, True]"
1970/01/01/01:01:13.516000,3596,73,516000000,,"[True, False, False, True]"
1970/01/01/01:01:13.536000,3597,73,536000000,,"[True, False, False, True]"
1970/01/01/01:01:13.556000,3598,73,556000000,,"[True, False, False, True]"
1970/01/01/01:01:13.576000,3599,73,576000000,,"[True, False, False, True]"
1970/01/01/01:01:13.596000,3600,73,596000000,,"[True, False, False, True]"
1970/01/01/01:01:13.616000,3601,73,616000000,,"[True, False, True, True]"
1970/01/01/01:01:13.637000,3602,73,636000000,,"[True, False, True, True]"
1970/01/01/01:01:13.656000,3603,73,656000000,,"[False, False, True, False]"
1970/01/01/01:01:13.676000,3604,73,676000000,,"[False, False, True, False]"
1970/01/01/01:01:13.696000,3605,73,696000000,,"[False, True, True, False]"
1970/01/01/01:01:13.716000,3606,73,716000000,,"[False, True, True, False]"
1970/01/01/01:01:13.736000,3607,73,736000000,,"[False, True, True, False]"
1970/01/01/01:01:13.756000,3608,73,756000000,,"[False, True, True, False]"
1970/01/01/01:01:13.776000,3609,73,776000000,,"[False, True, True, False]"
1970/01/01/01:01:13.804000,3610,73,804000000,,"[False, True, True, False]"
1970/01/01/01:01:13.815000,3611,73,816000000,,"[False, True, True, False]"
1970/01/01/01:01:13.838000,3612,73,838000000,,"[False, True, True, False]"
1970/01/01/01:01:13.856000,3613,73,856000000,,"[False, True, True, False]"
1970/01/01/01:01:13.876000,3614,73,876000000,,"[False, True, True, True]"
1970/01/01/01:01:13.904000,3615,73,902000000,,"[True, True, True, True]"
1970/01/01/01:01:13.919000,3616,73,916000000,,"[True, False, False, True]"
1970/01/01/01:01:13.937000,3617,73,936000000,,"[True, False, False, True]"
1970/01/01/01:01:13.956000,3618,73,956000000,,"[True, False, False, True]"
1970/01/01/01:01:13.976000,3619,73,976000000,,"[True, False, False, True]"
1970/01/01/01:01:13.996000,3620,73,996000000,,"[True, False, False, True]"
1970/01/01/01:01:14.016000,3621,74,16000000,,"[True, False, False, True]"
1970/01/01/01:01:14.036000,3622,74,36000000,,"[True, False, False, True]"
1970/01/01/01:01:14.056000,3623,74,56000000,,"[True, False, False, True]"
1970/01/01/01:01:14.076000,3624,74,76000000,,"[True, False, False, True]"
1970/01/01/01:01:14.096000,3625,74,96000000,,"[True, False, False, True]"
1970/01/01/01:01:14.116000,3626,74,116000000,,"[True, False, True, True]"
1970/01/01/01:01:14.136000,3627,74,136000000,,"[True, False, True, True]"
1970/01/01/01:01:14.156000,3628,74,156000000,,"[False, False, True, False]"
1970/01/01/01:01:14.176000,3629,74,176000000,,"[False, False, True, False]"
1970/01/01/01:01:14.196000,3630,74,196000000,,"[False, False, True, False]"
1970/01/01/01:01:14.216000,3631,74,216000000,,"[False, True, True, False]"
1970/01/01/01:01:14.236000,3632,74,236000000,,"[False, True, True, False]"
1970/01/01/01:01:14.255000,3633,74,256000000,,"[False, True, True, False]"
1970/01/01/01:01:14.277000,3634,74,276000000,,"[False, True, True, False]"
1970/01/01/01:01:14.297000,3635,74,297000000,,"[False, True, True, False]"
1970/01/01/01:01:14.316000,3636,74,316000000,,"[False, True, True, False]"
1970/01/01/01:01:14.336000,3637,74,336000000,,"[False, True, True, False]"
1970/01/01/01:01:14.353000,3638,74,364000000,,"[False, True, True, False]"
1970/01/01/01:01:14.376000,3639,74,376000000,,"[False, True, True, True]"
1970/01/01/01:01:14.396000,3640,74,396000000,,"[False, True, True, True]"
1970/01/01/01:01:14.417000,3641,74,417000000,,"[False, False, False, True]"
1970/01/01/01:01:14.436000,3642,74,436000000,,"[False, False, False, True]"
1970/01/01/01:01:14.456000,3643,74,457000000,,"[True, False, False, True]"
1970/01/01/01:01:14.471000,3644,74,478000000,,"[True, False, False, True]"
1970/01/01/01:01:14.496000,3645,74,496000000,,"[True, False, False, True]"
1970/01/01/01:01:14.516000,3646,74,516000000,,"[True, False, False, True]"
1970/01/01/01:01:14.536000,3647,74,536000000,,"[True, False, False, True]"
1970/01/01/01:01:14.556000,3648,74,556000000,,"[True, False, False, True]"
1970/01/01/01:01:14.576000,3649,74,576000000,,"[True, False, False, True]"
1970/01/01/01:01:14.597000,3650,74,597000000,,"[True, False, False, True]"
1970/01/01/01:01:14.616000,3651,74,616000000,,"[True, False, False, True]"
1970/01/01/01:01:14.636000,3652,74,636000000,,"[True, False, True, True]"
1970/01/01/01:01:14.656000,3653,74,656000000,,"[True, False, True, True]"
1970/01/01/01:01:14.676000,3654,74,676000000,,"[False, False, True, False]"
1970/01/01/01:01:14.696000,3655,74,696000000,,"[False, False, True, False]"
1970/01/01/01:01:14.716000,3656,74,716000000,,"[False, True, True, False]"
1970/01/01/01:01:14.736000,3657,74,736000000,,"[False, True, True, False]"
1970/01/01/01:01:14.756000,3658,74,756000000,,"[False, True, True, False]"
1970/01/01/01:01:14.777000,3659,74,776000000,,"[False, True, True, False]"
1970/01/01/01:01:14.796000,3660,74,796000000,,"[False, True, True, False]"
1970/01/01/01:01:14.820000,3661,74,816000000,,"[False, True, True, False]"
1970/01/01/01:01:14.839000,3662,74,836000000,,"[False, True, True, False]"
1970/01/01/01:01:14.856000,3663,74,856000000,,"[False, True, True, False]"
1970/01/01/01:01:14.878000,3664,74,878000000,,"[False, True, True, True]"
1970/01/01/01:01:14.896000,3665,74,896000000,,"[False, True, True, True]"
1970/01/01/01:01:14.916000,3666,74,916000000,,"[False, False, True, True]"
1970/01/01/01:01:14.935000,3667,74,936000000,,"[True, False, False, True]"
1970/01/01/01:01:14.956000,3668,74,956000000,,"[True, False, False, True]"
1970/01/01/01:01:14.978000,3669,74,977000000,,"[True, False, False, True]"
1970/01/01/01:01:14.997000,3670,74,997000000,,"[True, False, False, True]"
1970/01/01/01:01:15.016000,3671,75,16000000,,"[True, False, False, True]"
1970/01/01/01:01:15.036000,3672,75,36000000,,"[True, False, False, True]"
1970/01/01/01:01:15.057000,3673,75,57000000,,"[True, False, False, True]"
1970/01/01/01:01:15.076000,3674,75,76000000,,"[True, False, False, True]"
1970/01/01/01:01:15.096000,3675,75,96000000,,"[True, False, False, True]"
1970/01/01/01:01:15.116000,3676,75,116000000,,"[True, False, False, True]"
1970/01/01/01:01:15.136000,3677,75,136000000,,"[True, False, True, True]"
1970/01/01/01:01:15.156000,3678,75,156000000,,"[True, False, True, True]"
1970/01/01/01:01:15.176000,3679,75,176000000,,"[False, True, True, False]"
1970/01/01/01:01:15.196000,3680,75,196000000,,"[False, True, True, False]"
1970/01/01/01:01:15.211000,3681,75,223000000,,"[False, True, True, False]"
1970/01/01/01:01:15.236000,3682,75,236000000,,"[False, True, True, False]"
